Concurso;Jogo;Mandante;Visitante;Data;1;X;2;Odds_1;Odds_X;Odds_2
890;6;SANTO ANDRE/SP;RB BRAGANTINO/SP;Domingo;1;0;0;3,9;3,4;1,9
890;7;GOIAS/GO;ANAPOLINA/GO;Sábado;1;0;0;1,4;4,2;8
890;8;DEPORTIVO ALAVES;ATHLETIC BILBAO;Domingo;1;0;0;2,87;3;2,62
890;9;GETAFE;SEVILLA;Domingo;0;0;1;2,3;3,1;3,3
890;10;ATLETICO MADRID;VILLARREAL;Domingo;1;0;0;1,61;3,75;5,5
890;11;TORINO;PARMA;Domingo;0;1;0;2,1;3,4;3,4
890;12;INTER DE MILAO;SAMPDORIA;Domingo;1;0;0;1,3;5,25;9,5
890;13;ARSENAL;EVERTON;Domingo;1;0;0;2;3,6;3,6
890;14;MANCHESTER UNITED;WATFORD;Domingo;1;0;0;1,6;4;5,5
889;1;SAO PAULO/SP;CORINTHIANS/SP;Sábado;0;1;0;2,15;3,2;3,3
889;2;PALMEIRAS/SP;MIRASSOL/SP;Domingo;1;0;0;1,4;4;6,5
889;3;RB BRAGANTINO/SP;OESTE/SP;Sábado;1;0;0;1,33;4,5;8
889;4;CEARA/CE;BAHIA/BA;Sábado;0;1;0;2,34;3,02;3,09
889;5;AMERICA/RN;CRB/AL;Sábado;0;1;0;2,23;3,07;3,2
889;6;NAUTICO/PE;SPORT/PE;Sábado;1;0;0;2,3;3,2;2,87
889;7;ATLETICO/GO;GOIAS/GO;Domingo;1;0;0;2,3;3,2;2,9
889;8;CHAPECOENSE/SC;CRICIUMA/SC;Sábado;0;1;0;2;3,3;3,4
889;9;BOA ESPORTE/MG;VILLA NOVA/MG;Domingo;0;0;1;2,1;3,1;3,6
889;10;ATHLETICO/PR;TOLEDO/PR;Sábado;1;0;0;1,55;3,8;5,5
889;11;PARANA/PR;OPERARIO/PR;Domingo;1;0;0;2,2;3,2;3,3
889;12;BRASILIENSE/DF;GAMA/DF;Sábado;0;0;1;2,06;3,58;3,1
889;13;ARSENAL;NEW CASTLE;Domingo;1;0;0;1,4;4,75;8
889;14;LAZIO;INTER DE MILAO;Domingo;1;0;0;2,37;3,5;2,87
888;1;FLUMINENSE/RJ;BOTAFOGO/RJ;Domingo;1;0;0;1,85;3,5;4,5
888;2;FLAMENGO/RJ;MADUREIRA/RJ;Sábado;1;0;0;1,07;10;15
888;3;BANGU/RJ;MACAE/RJ;Domingo;1;0;0;1,7;3,5;4,75
888;4;FORTALEZA/CE;SANTA CRUZ/PE;Sábado;1;0;0;1,45;4,24;6,3
888;5;BAHIA/BA;VITORIA/BA;Sábado;0;0;1;1,84;3,38;4,06
888;6;ABC/RN;CEARA/CE;Sábado;0;1;0;3,24;3,24;2,14
888;7;CRB/AL;CSA/AL;Domingo;0;1;0;2,2;3,2;3,3
888;8;BOTAFOGO/PB;NAUTICO/PE;Sábado;1;0;0;2,46;3,17;2,77
888;9;PONTE PRETA/SP;PALMEIRAS/SP;Sábado;0;0;1;4,75;3,5;1,66
888;10;SANTO ANDRE/SP;SAO PAULO/SP;Domingo;1;0;0;3,6;3,5;2,1
888;11;AVAI/SC;CRICIUMA/SC;Domingo;0;0;1;2,05;3,2;3,4
888;12;REMO/PA;PAYSANDU/PA;Domingo;0;0;1;2,5;3,15;2,9
888;13;PARANA/PR;CIANORTE/PR;Domingo;0;1;0;1,9;3,1;3,75
888;14;CRUZEIRO/MG;AMERICA/MG;Domingo;0;1;0;1,85;3,4;4
887;1;CORINTHIANS/SP;SANTOS/SP;Domingo;1;0;0;2,25;3;3,5
887;2;RB BRAGANTINO/SP;PALMEIRAS/SP;Domingo;1;0;0;4,75;3,6;1,72
887;3;GUARANI/SP;SANTO ANDRE/SP;Domingo;1;0;0;2;3,2;4
887;4;ABC/RN;AMERICA/RN;Domingo;1;0;0;2,35;3,1;3
887;5;SPORT/PE;VITORIA/BA;Sábado;0;1;0;1,8;3,5;4
887;6;FORTALEZA/CE;CEARA/CE;Sábado;0;1;0;2,06;3,13;3,58
887;7;LONDRINA/PR;CORITIBA/PR;Domingo;0;0;1;2,6;3,2;2,8
887;8;ATHLETICO/PR;PARANA/PR;Domingo;0;1;0;1,7;3,8;4,5
887;9;FIGUEIRENSE/SC;AVAI/SC;Domingo;0;0;1;2,4;3,2;3,1
887;10;ATLETICO/MG;TOMBENSE/MG;Domingo;0;1;0;1,3;5;10
887;11;AMERICA/MG;UBERLANDIA/MG;Sábado;1;0;0;1,3;4,5;10
887;12;MADUREIRA/RJ;BANGU/RJ;Sábado;0;1;0;1,95;3,4;3,5
887;13;FLUMINENSE/RJ;BOAVISTA/RJ;Sábado;0;0;1;1,61;4;4,5
887;14;BOTAFOGO/RJ;VASCO DA GAMA/RJ;Domingo;1;0;0;2,1;3,3;3,4
886;1;SANTA CRUZ/PE;BAHIA/BA;Sábado;0;1;0;3,22;3,2;2,16
886;2;VITORIA/BA;FORTALEZA/CE;Sábado;0;1;0;3,34;3,22;2,11
886;3;TOMBENSE/MG;CRUZEIRO/MG;Sábado;0;1;0;3;3,3;2,1
886;4;OESTE/SP;ITUANO/SP;Sábado;1;0;0;2,2;3,25;2,87
886;5;PALMEIRAS/SP;SAO PAULO/SP;Domingo;0;1;0;2,05;3;3,6
886;6;BOTAFOGO/SP;PONTE PRETA/SP;Domingo;0;0;1;2,2;3,3;3,3
886;7;MIRASSOL/SP;CORINTHIANS/SP;Domingo;0;1;0;5,5;3,6;1,57
886;8;BRASIL/RS;GREMIO/RS;Domingo;0;0;1;6;4,5;1,45
886;9;CAXIAS/RS;SAO JOSE/RS;Domingo;0;1;0;2,7;3,3;2,9
886;10;PARANA/PR;CORITIBA/PR;Domingo;0;0;1;2,5;3,2;3,1
886;11;FLAMENGO/RJ;VOLTA REDONDA/RJ;Sábado;1;0;0;2,1;3,4;3,1
886;12;BOAVISTA/RJ;VASCO DA GAMA/RJ;Sábado;0;0;1;3,8;3,75;1,75
886;13;BANGU/RJ;FLUMINENSE/RJ;Domingo;0;0;1;5,75;4,5;1,47
886;14;BOTAFOGO/RJ;MACAE/RJ;Domingo;1;0;0;1,7;3,8;4,75
885;1;NAUTICO/PE;SPORT/PE;Domingo;0;1;0;1,65;3,8;5,75
885;2;RESENDE/RJ;BOAVISTA/RJ;Sábado;0;1;0;2,62;3,1;2,55
885;3;VOLTA REDONDA/RJ;BOTAFOGO/RJ;Sábado;1;0;0;1,9;3,3;3,75
885;4;VASCO DA GAMA/RJ;BANGU/RJ;Domingo;0;1;0;1,5;4,26;6,35
885;5;CABOFRIENSE/RJ;FLUMINENSE/RJ;Domingo;0;0;1;5,25;4;1,66
885;6;FERROVIARIO/CE;HORIZONTE/CE;Domingo;1;0;0;1,95;3,25;4,1
885;7;TOLEDO/PR;CIANORTE/PR;Domingo;0;0;1;2,2;3,1;3
885;8;RIO BRANCO/PR;PARANA/PR;Domingo;0;1;0;2,9;3,2;2,2
885;9;GENOA;ROMA;Domingo;0;0;1;4,2;3,4;1,95
885;10;NAPOLI;FIORENTINA;Sábado;0;0;1;1,6;4,2;5,25
885;11;JUVENTUS;PARMA;Domingo;1;0;0;1,22;6,5;13
885;12;BETIS;REAL SOCIEDAD;Domingo;1;0;0;2,4;3,5;2,87
885;13;ATHLETIC BILBAO;CELTA DE VIGO;Domingo;0;1;0;1,95;3,25;4,5
885;14;LIVERPOOL;MANCHESTER UNITED;Domingo;1;0;0;1,36;5;8,5
884;1;FRIBURGUENSE/RJ;AMERICANO/RJ;Sábado;1;0;0;4,33;3,5;1,72
884;2;MACAE/RJ;PORTUGUESA/RJ;Sábado;0;1;0;2;3,6;3,2
884;3;NOVA IGUACU/RJ;AMERICA/RJ;Sábado;1;0;0;3,4;3,4;2
884;4;ROMA;JUVENTUS;Domingo;0;0;1;3,1;3,5;2,25
884;5;INTER DE MILAO;ATALANTA BERGAMAS;Sábado;0;1;0;2,15;3,6;3,2
884;6;UDINESE;SASSUOLO;Domingo;1;0;0;2,1;3,4;3,5
884;7;TORINO;BOLOGNA;Domingo;1;0;0;2,2;3,5;3,25
884;8;DIJON;LILLE;Domingo;1;0;0;4;3,3;2
884;9;PSG;MONACO;Domingo;0;1;0;1,18;7,5;13
884;10;NIMES OLYMPIQUE;REIMS;Sábado;1;0;0;3,1;3,1;2,5
884;11;SAINT-ETIENNE;NANTES;Domingo;0;0;1;2,5;3;3,1
884;12;TOTTENHAM;LIVERPOOL;Sábado;0;0;1;4,8;4,1;1,65
884;13;BOURNEMOUTH;WATFORD;Domingo;0;0;1;2,6;3,3;2,7
884;14;ASTON VILLA;MANCHESTER CITY;Domingo;0;0;1;13;8,5;1,16
883;1;SAO PAULO/SP;OPERARIO/PR;Sábado;0;1;0;1,22;6;7,5
883;2;CSA/AL;CORITIBA/PR;Sábado;0;0;1;3,63;3,37;2,05
883;3;PORT DESPORT/SP;SAO BENTO/SP;Sábado;0;0;1;1,75;4,2;3,25
883;4;FERROVIARIA/SP;U RONDONOPOLIS/MT;Domingo;1;0;0;1,52;4,1;6,29
883;5;SERTAOZINHO/SP;CONFIANCA/SE;Domingo;1;0;0;3,14;3,49;2,19
883;6;PENAPOLENSE/SP;GOIAS/GO;Domingo;0;0;1;3,37;3,49;2,1
883;7;AMERICA/RJ;PORTUGUESA/RJ;Sábado;0;1;0;2,45;3,1;2,7
883;8;MACAE/RJ;FRIBURGUENSE/RJ;Sábado;1;0;0;2;3,3;3,5
883;9;NOVA IGUACU/RJ;AMERICANO/RJ;Sábado;0;0;1;2,37;3,2;2,8
883;10;REAL SOCIEDAD;VILLARREAL;Domingo;0;0;1;1,85;3,9;3,9
883;11;DEPORTIVO ALAVES;BETIS;Domingo;0;1;0;2,6;3,25;2,8
883;12;ESPANYOL;BARCELONA;Sábado;0;1;0;6,5;4,75;1,45
883;13;ROMA;TORINO;Domingo;0;0;1;1,5;4,33;6,5
883;14;GENOA;SASSUOLO;Domingo;1;0;0;2,2;3,6;3,1
882;1;REAL MADRID;ATHLETIC BILBAO;Domingo;0;1;0;1,3;5,5;9,5
882;2;OSASUNA;REAL SOCIEDAD;Domingo;0;0;1;2,8;3,4;2,5
882;3;BETIS;ATLETICO MADRID;Domingo;0;0;1;4,2;3,2;2
882;4;REAL VALLADOLID;VALENCIA CLUB;Sábado;0;1;0;3,2;3,25;2,3
882;5;LEVANTE;CELTA DE VIGO;Domingo;1;0;0;2,62;3,4;2,62
882;6;MARSEILLE;NIMES OLYMPIQUE;Sábado;1;0;0;1,36;5;8
882;7;MONACO;LILLE;Sábado;1;0;0;2,2;3,4;3,4
882;8;OLYMPIQUE DE NICE;TOULOUSE;Sábado;1;0;0;1,66;4;4,75
882;9;PSG;AMIENS;Sábado;1;0;0;1,07;13;29
882;10;RENNES;BORDEAUX;Sábado;1;0;0;1,9;3,3;4,2
882;11;WATFORD;MANCHESTER UNITED;Domingo;1;0;0;4,33;3,8;1,8
882;12;TOTTENHAM;CHELSEA;Domingo;0;0;1;2,3;3,7;2,9
882;13;ATALANTA BERGAMAS;MILAN;Domingo;1;0;0;1,8;3,75;4,5
882;14;SASSUOLO;NAPOLI;Domingo;0;0;1;5;4,2;1,65
881;1;JUVENTUS;UDINESE;Domingo;1;0;0;1,2;7;13
881;2;ROMA;SPAL;Domingo;1;0;0;1,28;5,5;11
881;3;FIORENTINA;INTER DE MILAO;Domingo;0;1;0;3,75;3,4;2,05
881;4;TOULOUSE;REIMS;Sábado;0;0;1;3,5;3,2;2,2
881;5;BORDEAUX;STRASBOURG;Domingo;0;0;1;2,25;3,2;3,4
881;6;LYON;RENNES;Domingo;0;0;1;1,65;4;5,25
881;7;SAINT-ETIENNE;PSG;Domingo;0;0;1;8,5;5;1,36
881;8;CELTA DE VIGO;MALLORCA;Domingo;0;1;0;1,65;3,75;5,5
881;9;ESPANYOL;BETIS;Domingo;0;1;0;2,6;3,25;2,8
881;10;SEVILLA;VILLARREAL;Domingo;0;0;1;1,66;4;5
881;11;VALENCIA CLUB;REAL MADRID;Domingo;0;1;0;3,8;3,8;1,9
881;12;MANCHESTER UNITED;EVERTON;Domingo;0;1;0;1,72;3,8;4,75
881;13;WOLVES;TOTTENHAM;Domingo;0;0;1;3,2;3,4;2,25
881;14;ARSENAL;MANCHESTER CITY;Domingo;0;0;1;6;5,75;1,4
880;1;AVAI/SC;ATHLETICO/PR;Domingo;0;1;0;3,8;3,3;1,95
880;2;BOTAFOGO/RJ;CEARA/CE;Domingo;0;1;0;2,9;2,8;2,8
880;3;CORINTHIANS/SP;FLUMINENSE/RJ;Domingo;0;0;1;1,9;3,25;4,2
880;4;CRUZEIRO/MG;PALMEIRAS/SP;Domingo;0;0;1;2,3;3,4;3
880;5;CSA/AL;SAO PAULO/SP;Domingo;0;0;1;3,75;3,2;2,05
880;6;FORTALEZA/CE;BAHIA/BA;Domingo;1;0;0;2,15;3,4;3,3
880;7;GOIAS/GO;GREMIO/RS;Domingo;1;0;0;2;3,4;3,75
880;8;INTERNACIONAL/RS;ATLETICO/MG;Domingo;1;0;0;1,66;3,8;5
880;9;SANTOS/SP;FLAMENGO/RJ;Domingo;1;0;0;2,7;3,6;2,4
880;10;VASCO DA GAMA/RJ;CHAPECOENSE/SC;Domingo;0;1;0;1,3;5,25;9,5
880;11;MARSEILLE;BORDEAUX;Domingo;1;0;0;1,57;4,33;5,75
880;12;BOLOGNA;MILAN;Domingo;0;0;1;2,9;3,3;2,45
880;13;LAZIO;JUVENTUS;Sábado;1;0;0;3;3,3;2,4
880;14;TORINO;FIORENTINA;Domingo;1;0;0;2,5;3,2;2,9
879;1;BOTAFOGO/RJ;INTERNACIONAL/RS;Sábado;0;0;1;3;3,2;2,4
879;2;CEARA/CE;ATHLETICO/PR;Sábado;0;1;0;2,05;3,1;4
879;3;PALMEIRAS/SP;FLAMENGO/RJ;Domingo;0;0;1;2,3;3,3;3,1
879;4;GOIAS/GO;FORTALEZA/CE;Domingo;0;0;1;2;3,4;3,75
879;5;ATLETICO/MG;CORINTHIANS/SP;Domingo;1;0;0;1,9;3,3;4,2
879;6;CSA/AL;BAHIA/BA;Domingo;0;0;1;3,1;3,2;2,35
879;7;GREMIO/RS;SAO PAULO/SP;Domingo;1;0;0;1,8;3,5;4,5
879;8;AVAI/SC;FLUMINENSE/RJ;Domingo;0;1;0;5,25;3,5;1,7
879;9;VITORIA/BA;CORITIBA/PR;Sábado;0;0;1;4,2;3,1;2
879;10;AMERICA/MG;SAO BENTO/SP;Sábado;0;0;1;1,25;5;15
879;11;LONDRINA/PR;GUARANI/SP;Sábado;1;0;0;1,95;3,1;3,8
879;12;ATLETICO/GO;SPORT/PE;Sábado;0;1;0;1,44;4;7,5
879;13;RB BRAGANTINO/SP;CRB/AL;Sábado;1;0;0;1,4;3,8;8,5
879;14;SANTOS/SP;CHAPECOENSE/SC;Domingo;1;0;0;1,2;6,5;13
878;1;FLAMENGO/RJ;RIVER PLATE;Sábado;1;0;0;2,25;3,1;3,4
878;2;SANTOS/SP;CRUZEIRO/MG;Sábado;1;0;0;1,8;3,5;4,5
878;3;ATLETICO/MG;ATHLETICO/PR;Domingo;0;0;1;2,15;3,2;3,5
878;4;BOTAFOGO/RJ;CORINTHIANS/SP;Domingo;1;0;0;3,25;2,87;2,45
878;5;GOIAS/GO;BAHIA/BA;Domingo;1;0;0;2,4;3,2;3
878;6;PALMEIRAS/SP;GREMIO/RS;Domingo;0;0;1;1,8;3,5;4,5
878;7;AVAI/SC;CHAPECOENSE/SC;Domingo;0;0;1;2,45;3,1;3
878;8;CEARA/CE;SAO PAULO/SP;Domingo;0;1;0;2,8;3,1;2,62
878;9;INTERNACIONAL/RS;FORTALEZA/CE;Domingo;0;1;0;1,5;4,33;6
878;10;BOTAFOGO/SP;CUIABA ESPORTE CL/MT;Sábado;0;1;0;1,85;3,25;4,75
878;11;BORDEAUX;MONACO;Domingo;1;0;0;3,5;3,4;2,1
878;12;TORINO;INTER DE MILAO;Sábado;0;0;1;4,1;3,6;1,9
878;13;BOLOGNA;PARMA;Domingo;0;1;0;1,75;3,9;4,5
878;14;VILLARREAL;CELTA DE VIGO;Domingo;0;0;1;1,8;3,8;4,33
877;1;SANTOS/SP;SAO PAULO/SP;Sábado;0;1;0;1,85;3,3;4,2
877;2;CORINTHIANS/SP;INTERNACIONAL/RS;Domingo;0;1;0;2,2;2,87;3,4
877;3;GREMIO/RS;FLAMENGO/RJ;Domingo;0;0;1;2;3,3;3,8
877;4;BAHIA/BA;PALMEIRAS/SP;Domingo;0;1;0;3,8;3;2
877;5;CHAPECOENSE/SC;CEARA/CE;Domingo;1;0;0;3,4;2,87;2,2
877;6;CRB/AL;PONTE PRETA/SP;Sábado;1;0;0;2,2;3,4;3,2
877;7;GUARANI/SP;OPERARIO/PR;Sábado;1;0;0;2,45;3;3,1
877;8;LONDRINA/PR;BOTAFOGO/SP;Sábado;0;1;0;2,1;3,1;4
877;9;SAO BENTO/SP;BRASIL/RS;Domingo;1;0;0;2,3;3;3,4
877;10;SPORT/PE;VILA NOVA/GO;Domingo;0;1;0;1,44;3,6;8
877;11;FIGUEIRENSE/SC;CUIABA ESPORTE CL/MT;Domingo;0;1;0;1,66;3,4;5
877;12;FLUMINENSE/RJ;ATLETICO/MG;Sábado;0;1;0;2,05;3,1;3,5
877;13;FORTALEZA/CE;CSA/AL;Domingo;1;0;0;1,5;3,6;6
877;14;ATHLETICO/PR;BOTAFOGO/RJ;Domingo;1;0;0;1,4;4;7,5
876;1;PALMEIRAS/SP;CORINTHIANS/SP;Sábado;0;1;0;1,53;3,75;7,5
876;2;CRUZEIRO/MG;ATLETICO/MG;Domingo;0;1;0;2,15;3,3;3,4
876;3;INTERNACIONAL/RS;FLUMINENSE/RJ;Domingo;1;0;0;1,57;3,75;6,5
876;4;CSA/AL;VASCO DA GAMA/RJ;Domingo;0;0;1;3,1;3,2;2,3
876;5;FORTALEZA/CE;CEARA/CE;Domingo;1;0;0;2,5;3,2;2,87
876;6;BRASIL/RS;OESTE/SP;Sábado;0;1;0;2,45;3;3,1
876;7;GUARANI/SP;PONTE PRETA/SP;Sábado;0;1;0;2,7;2,87;3
876;8;SPORT/PE;CRICIUMA/SC;Sábado;1;0;0;1,55;3,4;8
876;9;CRB/AL;ATLETICO/GO;Sábado;1;0;0;3,2;3;2,45
876;10;GOIAS/GO;SANTOS/SP;Sábado;0;0;1;3,8;3,5;1,95
876;11;SAO PAULO/SP;ATHLETICO/PR;Domingo;0;0;1;2;3,2;4
876;12;FLAMENGO/RJ;BAHIA/BA;Domingo;1;0;0;1,25;5,25;13
876;13;CHAPECOENSE/SC;GREMIO/RS;Domingo;0;0;1;5;3,5;1,72
876;14;LIVERPOOL;MANCHESTER CITY;Domingo;1;0;0;2,6;3,4;2,7
875;1;FLAMENGO/RJ;CORINTHIANS/SP;Domingo;1;0;0;1,4;4,2;8
875;2;FLUMINENSE/RJ;VASCO DA GAMA/RJ;Sábado;0;1;0;2,25;3,2;3,3
875;3;GREMIO/RS;INTERNACIONAL/RS;Domingo;1;0;0;1,8;3,25;5
875;4;GOIAS/GO;AVAI/SC;Domingo;1;0;0;1,61;3,5;5,5
875;5;CRUZEIRO/MG;BAHIA/BA;Domingo;0;1;0;1,7;3,25;5
875;6;OESTE/SP;CRB/AL;Sábado;0;1;0;2,1;3,1;3,5
875;7;VITORIA/BA;FIGUEIRENSE/SC;Sábado;0;1;0;2;3,1;3,6
875;8;AMERICA/MG;PONTE PRETA/SP;Sábado;0;1;0;1,75;3,3;4,33
875;9;CRICIUMA/SC;SAO BENTO/SP;Sábado;0;1;0;1,8;3,2;4,5
875;10;FORTALEZA/CE;ATLETICO/MG;Sábado;0;1;0;2,45;3,1;3
875;11;PALMEIRAS/SP;CEARA/CE;Sábado;1;0;0;1,3;4,75;11
875;12;CHAPECOENSE/SC;SAO PAULO/SP;Sábado;0;0;1;4,75;3,25;1,83
875;13;ATHLETICO/PR;CSA/AL;Domingo;1;0;0;1,25;5,5;11
875;14;SANTOS/SP;BOTAFOGO/RJ;Domingo;1;0;0;1,33;4,5;9
874;1;CORINTHIANS/SP;SANTOS/SP;Sábado;0;1;0;2,5;3;2,87
874;2;CRUZEIRO/MG;FORTALEZA/CE;Sábado;0;1;0;1,5;3,6;8
874;3;ATHLETICO/PR;GOIAS/GO;Domingo;1;0;0;1,4;4;10
874;4;GREMIO/RS;BOTAFOGO/RJ;Domingo;1;0;0;1,4;4;8,5
874;5;SAO PAULO/SP;ATLETICO/MG;Domingo;1;0;0;1,72;3,3;4,75
874;6;BRASIL/RS;CUIABA ESPORTE CL/MT;Sábado;0;1;0;3,1;3,1;2,25
874;7;SAO BENTO/SP;GUARANI/SP;Sábado;0;1;0;2,37;3;3
874;8;FIGUEIRENSE/SC;CRICIUMA/SC;Sábado;0;1;0;2,45;2,87;3,25
874;9;PONTE PRETA/SP;VITORIA/BA;Domingo;0;0;1;1,95;3,3;4
874;10;CEARA/CE;VASCO DA GAMA/RJ;Sábado;0;1;0;2;3,2;4
874;11;BAHIA/BA;INTERNACIONAL/RS;Sábado;0;0;1;2,4;3,1;3
874;12;FLUMINENSE/RJ;CHAPECOENSE/SC;Sábado;0;1;0;1,45;4;8
874;13;AVAI/SC;PALMEIRAS/SP;Domingo;0;0;1;7,5;3,5;1,55
874;14;FLAMENGO/RJ;CSA/AL;Domingo;1;0;0;1,12;8;13
873;1;FLAMENGO/RJ;FLUMINENSE/RJ;Domingo;1;0;0;1,57;4;6
873;2;ATHLETICO/PR;PALMEIRAS/SP;Domingo;0;1;0;2,75;3,1;2,62
873;3;FORTALEZA/CE;GREMIO/RS;Sábado;1;0;0;2,75;3,1;2,5
873;4;CORINTHIANS/SP;CRUZEIRO/MG;Sábado;0;0;1;2;3,1;4,2
873;5;ATLETICO/MG;SANTOS/SP;Domingo;1;0;0;2,45;3,1;2,75
873;6;INTERNACIONAL/RS;VASCO DA GAMA/RJ;Domingo;0;0;1;1,61;3,6;6
873;7;SAO PAULO/SP;AVAI/SC;Domingo;1;0;0;1,4;4,33;8,5
873;8;PONTE PRETA/SP;RB BRAGANTINO/SP;Sábado;0;1;0;3,8;3;2
873;9;OESTE/SP;AMERICA/MG;Sábado;0;0;1;3;2,9;2,4
873;10;VILA NOVA/GO;CORITIBA/PR;Sábado;0;1;0;2,55;2,9;2,75
873;11;OPERARIO/PR;SAO BENTO/SP;Sábado;1;0;0;1,75;3,6;4
873;12;PARANA/PR;FIGUEIRENSE/SC;Sábado;0;0;1;1,8;3,1;4,75
873;13;BRASIL/RS;SPORT/PE;Domingo;0;1;0;3,4;3,1;2,1
873;14;CHAPECOENSE/SC;GOIAS/GO;Domingo;0;1;0;2,25;3;3,5
872;1;SAO PAULO/SP;CORINTHIANS/SP;Domingo;1;0;0;2,1;3,1;3,8
872;2;ATLETICO/MG;GREMIO/RS;Domingo;0;0;1;2,37;3,3;2,9
872;3;CEARA/CE;AVAI/SC;Domingo;1;0;0;1,65;3,5;6
872;4;INTERNACIONAL/RS;SANTOS/SP;Domingo;0;1;0;2,15;3,2;3,5
872;5;RB BRAGANTINO/SP;PARANA/PR;Sábado;1;0;0;1,36;4,33;9
872;6;CORITIBA/PR;CRICIUMA/SC;Sábado;1;0;0;1,7;3,6;5
872;7;LONDRINA/PR;OPERARIO/PR;Sábado;0;0;1;2,37;3;3,25
872;8;FIGUEIRENSE/SC;AMERICA/MG;Sábado;1;0;0;3,8;3;2,1
872;9;GOIAS/GO;CSA/AL;Sábado;1;0;0;1,57;3,75;6
872;10;FLUMINENSE/RJ;BAHIA/BA;Sábado;1;0;0;2,1;3,25;3,5
872;11;PALMEIRAS/SP;BOTAFOGO/RJ;Sábado;1;0;0;1,25;5,25;13
872;12;ATHLETICO/PR;FLAMENGO/RJ;Domingo;0;0;1;2,8;3,2;2,55
872;13;VASCO DA GAMA/RJ;FORTALEZA/CE;Domingo;1;0;0;1,72;3,75;4,75
872;14;CHAPECOENSE/SC;CRUZEIRO/MG;Domingo;0;1;0;3,75;3;2,15
871;1;VASCO DA GAMA/RJ;SANTOS/SP;Sábado;0;0;1;2,5;3;3
871;2;SAO PAULO/SP;FORTALEZA/CE;Sábado;1;0;0;1,55;4;6
871;3;GREMIO/RS;CORINTHIANS/SP;Sábado;0;1;0;1,9;3,2;4,33
871;4;BAHIA/BA;ATHLETICO/PR;Sábado;0;0;1;2,2;3;3,6
871;5;CRUZEIRO/MG;INTERNACIONAL/RS;Sábado;0;1;0;2,3;3;3,4
871;6;CHAPECOENSE/SC;FLAMENGO/RJ;Domingo;0;0;1;6,5;3,75;1,55
871;7;BOTAFOGO/RJ;FLUMINENSE/RJ;Domingo;0;0;1;2,87;3;2,62
871;8;CSA/AL;AVAI/SC;Domingo;1;0;0;2,3;2,8;3,6
871;9;OPERARIO/PR;BRASIL/RS;Sábado;0;0;1;1,8;3,2;5
871;10;PARANA/PR;CORITIBA/PR;Sábado;1;0;0;3,1;3;2,45
871;11;CUIABA ESPORTE CL/MT;LONDRINA/PR;Sábado;0;0;1;1,8;3,25;5
871;12;SAMP CORREA/MA;NAUTICO/PE;Domingo;0;1;0;2,22;3,3;3,32
871;13;CEARA/CE;GOIAS/GO;Domingo;0;0;1;1,85;3,1;5
871;14;PALMEIRAS/SP;ATLETICO/MG;Domingo;0;1;0;1,4;4,33;8,5
870;1;FLAMENGO/RJ;SAO PAULO/SP;Sábado;0;1;0;1,57;3,6;6,5
870;2;FLUMINENSE/RJ;GREMIO/RS;Domingo;1;0;0;2,15;3,3;3,4
870;3;CORINTHIANS/SP;VASCO DA GAMA/RJ;Domingo;1;0;0;1,66;3,6;5,25
870;4;INTERNACIONAL/RS;PALMEIRAS/SP;Domingo;0;1;0;2,75;3,2;2,62
870;5;ATLETICO/MG;CEARA/CE;Domingo;1;0;0;1,66;3,6;5,25
870;6;RB BRAGANTINO/SP;VITORIA/BA;Domingo;1;0;0;1,5;3,75;6,5
870;7;CRB/AL;SAO BENTO/SP;Sábado;0;1;0;1,85;3,4;3,8
870;8;CORITIBA/PR;AMERICA/MG;Sábado;1;0;0;1,95;3,1;3,75
870;9;PONTE PRETA/SP;CUIABA ESPORTE CL/MT;Sábado;1;0;0;2,15;3;3,4
870;10;OESTE/SP;PARANA/PR;Sábado;0;1;0;2,2;2,8;3,5
870;11;CRICIUMA/SC;BOTAFOGO/SP;Sábado;1;0;0;2,37;2,87;3,1
870;12;SPORT/PE;OPERARIO/PR;Sábado;1;0;0;1,57;3,6;6,5
870;13;SANTOS/SP;CSA/AL;Domingo;1;0;0;1,25;5;15
870;14;ATHLETICO/PR;CHAPECOENSE/SC;Domingo;0;1;0;1,4;4,33;8,5
869;1;CRUZEIRO/MG;FLAMENGO/RJ;Sábado;0;0;1;3,6;3,5;2
869;2;CORINTHIANS/SP;BAHIA/BA;Sábado;1;0;0;2,15;2,87;4
869;3;SANTOS/SP;GREMIO/RS;Sábado;0;0;1;2,05;3,2;3,75
869;4;CSA/AL;CEARA/CE;Domingo;1;0;0;3,1;2,8;2,6
869;5;BOTAFOGO/RJ;SAO PAULO/SP;Sábado;0;0;1;3,2;3,1;2,3
869;6;INTERNACIONAL/RS;CHAPECOENSE/SC;Domingo;1;0;0;1,44;4;8,5
869;7;FORTALEZA/CE;PALMEIRAS/SP;Domingo;0;0;1;4,75;3,25;1,83
869;8;VASCO DA GAMA/RJ;ATHLETICO/PR;Domingo;0;1;0;2,25;3,2;3,25
869;9;GUARANI/SP;PARANA/PR;Sábado;1;0;0;2,37;3;2,9
869;10;BRAGANTINO/SP;LONDRINA/PR;Sábado;1;0;0;1,4;4,2;7
869;11;CORITIBA/PR;CRB/AL;Sábado;0;0;1;1,6;3,6;5,5
869;12;SAMPAIO CORREA/MA;CONFIANCA/SE;Sábado;1;0;0;1,9;3,4;3,4
