Concurso;Jogo;Mandante;Visitante;Data;1;X;2;p(1);p(x);p(2);p(top1);p(top2);p(top3);top1;top2;top3;pred_top1;pred_top2;pred_top3;hit_rank;p_top1;p_top2;p_top3
1001;9;GOIAS/GO;CEARA/CE;Domingo;0;1;0;0,333299667;0,318856681;0,347843652;0,347843652;0,333299667;0,318856681;0;0;1;2;1;X;3;0.347844;0.333300;0.318857
1001;10;SAO PAULO/SP;AMERICA/MG;Domingo;1;0;0;0,576923077;0,264423077;0,158653846;0,576923077;0,264423077;0,158653846;1;0;0;1;X;2;1;0.576923;0.264423;0.158654
1001;11;VASCO DA GAMA/RJ;CRUZEIRO/MG;Domingo;1;0;0;0,345238095;0,327380952;0,327380952;0,345238095;0,327380952;0,327380952;1;0;0;1;2;X;1;0.345238;0.327381;0.327381
1001;12;CORITIBA/PR;PALMEIRAS/SP;Domingo;0;0;1;0,211947627;0,272504092;0,515548282;0,515548282;0,272504092;0,211947627;1;0;0;2;X;1;1;0.515548;0.272504;0.211948
1001;13;FORTALEZA/CE;ATHLETICO/PR;Domingo;0;1;0;0,500595056;0,279744296;0,219660648;0,500595056;0,279744296;0,219660648;0;1;0;1;X;2;2;0.500595;0.279744;0.219661
1001;14;TOMBENSE/MG;CSA/AL;Domingo;1;0;0;0,412573674;0,316306483;0,271119843;0,412573674;0,316306483;0,271119843;1;0;0;1;X;2;1;0.412574;0.316306;0.271120
1002;1;ATHLETICO/PR;CORINTHIANS/SP;Domingo;0;1;0;0,393939394;0,315151515;0,290909091;0,393939394;0,315151515;0,290909091;0;1;0;1;X;2;2;0.393939;0.315152;0.290909
1002;2;ALEMANHA;ITALIA;Domingo;1;0;0;0,517875475;0,263253366;0,218871159;0,517875475;0,263253366;0,218871159;1;0;0;1;X;2;1;0.517875;0.263253;0.218871
1002;3;BAHIA/BA;CHAPECOENSE/SC;Domingo;0;0;1;0,580982676;0,275112385;0,14390494;0,580982676;0,275112385;0,14390494;0;0;1;1;X;2;3;0.580983;0.275112;0.143905
1002;4;JUVENTUDE/RS;SANTOS/SP;Domingo;0;0;1;0,408122236;0,323683152;0,268194612;0,408122236;0,323683152;0,268194612;0;0;1;1;X;2;3;0.408122;0.323683;0.268195
1002;5;CEARA/CE;ATLETICO/MG;Domingo;0;1;0;0,279661017;0,288135593;0,43220339;0,43220339;0,288135593;0,279661017;0;1;0;2;X;1;2;0.432203;0.288136;0.279661
1002;6;BRAGANTINO/SP;CORITIBA/PR;Domingo;1;0;0;0,572970729;0,262611584;0,164417687;0,572970729;0,262611584;0,164417687;1;0;0;1;X;2;1;0.572971;0.262612;0.164418
1002;7;FLAMENGO/RJ;CUIABA/MT;Domingo;1;0;0;0,745006004;0,181639559;0,073354437;0,745006004;0,181639559;0,073354437;1;0;0;1;X;2;1;0.745006;0.181640;0.073354
1002;8;GOIAS/GO;INTERNACIONAL/RS;Domingo;0;0;1;0,308641975;0,308641975;0,382716049;0,382716049;0,308641975;0,308641975;1;0;0;2;1;X;1;0.382716;0.308642;0.308642
1002;9;PALMEIRAS/SP;ATLETICO/GO;Domingo;1;0;0;0,699558174;0,200294551;0,100147275;0,699558174;0,200294551;0,100147275;1;0;0;1;X;2;1;0.699558;0.200295;0.100147
1002;10;AMERICA/MG;FLUMINENSE/RJ;Domingo;0;1;0;0,422178988;0,306420233;0,271400778;0,422178988;0,306420233;0,271400778;0;1;0;1;X;2;2;0.422179;0.306420;0.271401
1002;11;BOTAFOGO/RJ;SAO PAULO/SP;Domingo;1;0;0;0,325442569;0,304446274;0,370111157;0,370111157;0,325442569;0,304446274;0;1;0;2;1;X;2;0.370111;0.325443;0.304446
1002;12;CRUZEIRO/MG;PONTE PRETA/SP;Domingo;1;0;0;0,664206642;0,232472325;0,103321033;0,664206642;0,232472325;0,103321033;1;0;0;1;X;2;1;0.664207;0.232472;0.103321
1002;13;AVAI/SC;FORTALEZA/CE;Domingo;1;0;0;0,307229722;0,29130623;0,401464048;0,401464048;0,307229722;0,29130623;0;1;0;2;1;X;2;0.401464;0.307230;0.291306
1002;14;VILA NOVA/GO;OPERARIO/PR;Domingo;0;1;0;0,480912885;0,302509718;0,216577396;0,480912885;0,302509718;0,216577396;0;1;0;1;X;2;2;0.480913;0.302510;0.216577
1003;1;ATLETICO/MG;FLAMENGO/RJ;Domingo;1;0;0;0,465201131;0,280488917;0,254309952;0,465201131;0,280488917;0,254309952;1;0;0;1;X;2;1;0.465201;0.280489;0.254310
1003;2;LONDRINA/PR;VASCO DA GAMA/RJ;Domingo;0;0;1;0,282113789;0,334211458;0,383674753;0,383674753;0,334211458;0,282113789;1;0;0;2;X;1;1;0.383675;0.334211;0.282114
1003;3;NOVORIZONTINO/SP;TOMBENSE/MG;Domingo;0;0;1;0,478559177;0,308747856;0,212692967;0,478559177;0,308747856;0,212692967;0;0;1;1;X;2;3;0.478559;0.308748;0.212693
1003;4;NAUTICO/PE;SPORT/PE;Domingo;0;1;0;0,365595771;0,306628711;0,327775519;0,365595771;0,327775519;0,306628711;0;0;1;1;2;X;3;0.365596;0.327776;0.306629
1003;5;CUIABA/MT;CEARA/CE;Domingo;0;1;0;0,329674872;0,326264443;0,344060685;0,344060685;0,329674872;0,326264443;0;0;1;2;1;X;3;0.344061;0.329675;0.326264
1003;6;SANTOS/SP;BRAGANTINO/SP;Domingo;0;1;0;0,424778761;0,292035398;0,283185841;0,424778761;0,292035398;0,283185841;0;1;0;1;X;2;2;0.424779;0.292035;0.283186
1003;7;GUARANI/SP;CSA/AL;Domingo;0;1;0;0,412573674;0,316306483;0,271119843;0,412573674;0,316306483;0,271119843;0;1;0;1;X;2;2;0.412574;0.316306;0.271120
1003;8;CORINTHIANS/SP;GOIAS/GO;Domingo;1;0;0;0,592515593;0,249480249;0,158004158;0,592515593;0,249480249;0,158004158;1;0;0;1;X;2;1;0.592516;0.249480;0.158004
1003;9;CORITIBA/PR;ATHLETICO/PR;Domingo;0;0;1;0,365595771;0,306628711;0,327775519;0,365595771;0,327775519;0,306628711;0;1;0;1;2;X;2;0.365596;0.327776;0.306629
1003;10;VITORIA/BA;BOTAFOGO/SP;Domingo;0;0;1;0,513618677;0,272373541;0,214007782;0,513618677;0,272373541;0,214007782;0;0;1;1;X;2;3;0.513619;0.272374;0.214008
1003;11;ATLETICO/GO;JUVENTUDE/RS;Domingo;1;0;0;0,48954615;0,298317185;0,212136665;0,48954615;0,298317185;0,212136665;1;0;0;1;X;2;1;0.489546;0.298317;0.212137
1003;12;FORTALEZA/CE;AMERICA/MG;Domingo;1;0;0;0,522193211;0,265448216;0,212358573;0,522193211;0,265448216;0,212358573;1;0;0;1;X;2;1;0.522193;0.265448;0.212359
1003;13;INTERNACIONAL/RS;BOTAFOGO/RJ;Domingo;0;0;1;0,590000252;0,263861224;0,146138524;0,590000252;0,263861224;0,146138524;0;0;1;1;X;2;3;0.590000;0.263861;0.146139
1003;14;FLUMINENSE/RJ;AVAI/SC;Domingo;1;0;0;0,590000252;0,263861224;0,146138524;0,590000252;0,263861224;0,146138524;1;0;0;1;X;2;1;0.590000;0.263861;0.146139
1004;1;CORINTHIANS/SP;SANTOS/SP;Domingo;0;1;0;0,449438202;0,314606742;0,235955056;0,449438202;0,314606742;0,235955056;0;1;0;1;X;2;2;0.449438;0.314607;0.235955
1004;2;BAHIA/BA;NOVORIZONTINO/SP;Domingo;0;0;1;0,566603711;0,276635929;0,15676036;0,566603711;0,276635929;0,15676036;0;0;1;1;X;2;3;0.566604;0.276636;0.156760
1004;3;ATHLETICO/PR;BRAGANTINO/SP;Domingo;1;0;0;0,330070846;0,305581719;0,364347434;0,364347434;0,330070846;0,305581719;0;1;0;2;1;X;2;0.364347;0.330071;0.305582
1004;4;BOTAFOGO/PB;MIRASSOL/SP;Domingo;0;1;0;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;1;0;0;1;2;X;3;0.333333;0.333333;0.333333
1004;5;FLAMENGO/RJ;AMERICA/MG;Domingo;1;0;0;0,636363636;0,227272727;0,136363636;0,636363636;0,227272727;0,136363636;1;0;0;1;X;2;1;0.636364;0.227273;0.136364
1004;6;SPORT/PE;BRUSQUE/SC;Domingo;0;1;0;0,48657188;0,287519747;0,225908373;0,48657188;0,287519747;0,225908373;0;1;0;1;X;2;2;0.486572;0.287520;0.225908
1004;7;ATLETICO/MG;FORTALEZA/CE;Domingo;1;0;0;0,592515593;0,249480249;0,158004158;0,592515593;0,249480249;0,158004158;1;0;0;1;X;2;1;0.592516;0.249480;0.158004
1004;8;TOMBENSE/MG;NAUTICO/PE;Domingo;0;1;0;0,465249241;0,30766482;0,227085939;0,465249241;0,30766482;0,227085939;0;1;0;1;X;2;2;0.465249;0.307665;0.227086
1004;9;BOTAFOGO/SP;MANAUS/AM;Domingo;1;0;0;0,40925345;0,313713446;0,277033104;0,40925345;0,313713446;0,277033104;1;0;0;1;X;2;1;0.409253;0.313713;0.277033
1004;10;AVAI/SC;PALMEIRAS/SP;Domingo;0;1;0;0,163806552;0,251170047;0,585023401;0,585023401;0,251170047;0,163806552;0;1;0;2;X;1;2;0.585023;0.251170;0.163807
1004;11;BOTAFOGO/RJ;FLUMINENSE/RJ;Domingo;0;0;1;0,360818402;0,295420066;0,343761532;0,360818402;0,343761532;0,295420066;0;1;0;1;2;X;2;0.360818;0.343762;0.295420
1004;12;CEARA/CE;ATLETICO/GO;Domingo;0;1;0;0,472727273;0,290909091;0,236363636;0,472727273;0,290909091;0,236363636;0;1;0;1;X;2;2;0.472727;0.290909;0.236364
1004;13;GOIAS/GO;CUIABA/MT;Domingo;1;0;0;0,441134617;0,305948202;0,252917181;0,441134617;0,305948202;0,252917181;1;0;0;1;X;2;1;0.441135;0.305948;0.252917
1004;14;SAO PAULO/SP;JUVENTUDE/RS;Domingo;0;1;0;0,622420232;0,250606041;0,126973727;0,622420232;0,250606041;0,126973727;0;1;0;1;X;2;2;0.622420;0.250606;0.126974
1005;1;CORINTHIANS/SP;BOCA JUNIORS;Domingo;0;1;0;0,383075335;0,323632611;0,293292054;0,383075335;0,323632611;0,293292054;0;1;0;1;X;2;2;0.383075;0.323633;0.293292
1005;2;EMELEC;ATLETICO/MG;Domingo;0;1;0;0,200158856;0,271644162;0,528196982;0,528196982;0,271644162;0,200158856;0;1;0;2;X;1;2;0.528197;0.271644;0.200159
1005;3;NACIONAL;CLUB UNION S.FE;Domingo;1;0;0;0,40302267;0,298488665;0,298488665;0,40302267;0,298488665;0,298488665;1;0;0;1;2;X;1;0.403023;0.298489;0.298489
1005;4;ATHLETICO/PR;LIBERTAD;Domingo;1;0;0;0,524010383;0,277417262;0,198572356;0,524010383;0,277417262;0,198572356;1;0;0;1;X;2;1;0.524010;0.277417;0.198572
1005;5;COLO COLO;INTERNACIONAL/RS;Domingo;1;0;0;0,450928382;0,278514589;0,270557029;0,450928382;0,278514589;0,270557029;1;0;0;1;X;2;1;0.450928;0.278515;0.270557
1005;6;CRUZEIRO/MG;SPORT/PE;Domingo;1;0;0;0,533333333;0,311111111;0,155555556;0,533333333;0,311111111;0,155555556;1;0;0;1;X;2;1;0.533333;0.311111;0.155556
1005;7;CERRO PORTENO;PALMEIRAS/SP;Domingo;0;0;1;0,180291648;0,26292532;0,556783031;0,556783031;0,26292532;0,180291648;1;0;0;2;X;1;1;0.556783;0.262925;0.180292
1005;8;TALLERES;COLON;Domingo;0;1;0;0,430888031;0,305791506;0,263320463;0,430888031;0,305791506;0,263320463;0;1;0;1;X;2;2;0.430888;0.305792;0.263320
1005;9;THE STRONGEST;CEARA/CE;Domingo;0;0;1;0,548914369;0,262259088;0,188826543;0,548914369;0,262259088;0,188826543;0;0;1;1;X;2;3;0.548914;0.262259;0.188827
1005;10;TOLIMA;FLAMENGO/RJ;Domingo;0;0;1;0,279661017;0,288135593;0,43220339;0,43220339;0,288135593;0,279661017;1;0;0;2;X;1;1;0.432203;0.288136;0.279661
1005;11;VELEZ SARSFIELD;RIVER PLATE;Domingo;1;0;0;0,253835425;0,292887029;0,453277545;0,453277545;0,292887029;0,253835425;0;0;1;2;X;1;3;0.453278;0.292887;0.253835
1005;12;DEPORTIVO CALI;MELGAR;Domingo;0;1;0;0,591506572;0,26289181;0,145601618;0,591506572;0,26289181;0,145601618;0;1;0;1;X;2;2;0.591507;0.262892;0.145602
1005;13;DEPORTIVO TACHIRA;SANTOS/SP;Domingo;0;1;0;0,285771543;0,304208417;0,41002004;0,41002004;0,304208417;0,285771543;0;1;0;2;X;1;2;0.410020;0.304208;0.285772
1005;14;NOVORIZONTINO/SP;VASCO DA GAMA/RJ;Domingo;1;0;0;0,306628711;0,327775519;0,365595771;0,365595771;0,327775519;0,306628711;0;0;1;2;X;1;3;0.365596;0.327776;0.306629
1006;1;FLUMINENSE/RJ;CORINTHIANS/SP;Domingo;1;0;0;0,571117759;0,270872994;0,158009247;0,571117759;0,270872994;0,158009247;1;0;0;1;X;2;1;0.571118;0.270873;0.158009
1006;2;FLORESTA/CE;ALTOS/PI;Domingo;0;1;0;0,435717239;0,295163291;0,269119471;0,435717239;0,295163291;0,269119471;0;1;0;1;X;2;2;0.435717;0.295163;0.269119
1006;3;JUVENTUDE/RS;ATLETICO/MG;Domingo;0;0;1;0,247453791;0,293851377;0,458694832;0,458694832;0,293851377;0,247453791;1;0;0;2;X;1;1;0.458695;0.293851;0.247454
1006;4;CEARA/CE;INTERNACIONAL/RS;Domingo;0;1;0;0,452717796;0,297096054;0,25018615;0,452717796;0,297096054;0,25018615;0;1;0;1;X;2;2;0.452718;0.297096;0.250186
1006;5;SANTOS/SP;FLAMENGO/RJ;Domingo;0;0;1;0,330070846;0,305581719;0,364347434;0,364347434;0,330070846;0,305581719;1;0;0;2;1;X;1;0.364347;0.330071;0.305582
1006;6;PALMEIRAS/SP;ATHLETICO/PR;Domingo;0;0;1;0,707714084;0,198159943;0,094125973;0,707714084;0,198159943;0,094125973;0;0;1;1;X;2;3;0.707714;0.198160;0.094126
1006;7;AVAI/SC;CUIABA/MT;Domingo;0;0;1;0,441134617;0,305948202;0,252917181;0,441134617;0,305948202;0,252917181;0;0;1;1;X;2;3;0.441135;0.305948;0.252917
1006;8;ATLETICO/GO;SAO PAULO/SP;Domingo;0;0;1;0,336658354;0,314214464;0,349127182;0,349127182;0,336658354;0,314214464;1;0;0;2;1;X;1;0.349127;0.336658;0.314214
1006;9;BAHIA/BA;GREMIO/RS;Domingo;0;1;0;0,355070733;0,320788041;0,324141226;0,355070733;0,324141226;0,320788041;0;0;1;1;2;X;3;0.355071;0.324141;0.320788
1006;10;VASCO DA GAMA/RJ;SPORT/PE;Domingo;0;1;0;0,491370201;0,301162381;0,207467418;0,491370201;0,301162381;0,207467418;0;1;0;1;X;2;2;0.491370;0.301162;0.207467
1006;11;REMO/PA;PAYSANDU/PA;Domingo;0;1;0;0,358740301;0,298950251;0,342309448;0,358740301;0,342309448;0,298950251;0;0;1;1;2;X;3;0.358740;0.342309;0.298950
1006;12;AMERICA/MG;GOIAS/GO;Domingo;1;0;0;0,552111585;0,250290585;0,19759783;0,552111585;0,250290585;0,19759783;1;0;0;1;X;2;1;0.552112;0.250291;0.197598
1006;13;CORITIBA/PR;FORTALEZA/CE;Domingo;1;0;0;0,398695179;0,286335629;0,314969192;0,398695179;0,314969192;0,286335629;1;0;0;1;2;X;1;0.398695;0.314969;0.286336
1006;14;YPIRANGA/RS;SAO JOSE/RS;Domingo;0;1;0;0,4;0,3;0,3;0,4;0,3;0,3;0;1;0;1;2;X;3;0.400000;0.300000;0.300000
1007;1;CORINTHIANS/SP;FLAMENGO/RJ;Domingo;1;0;0;0,326131268;0,295556461;0,378312271;0,378312271;0,326131268;0,295556461;0;1;0;2;1;X;2;0.378312;0.326131;0.295556
1007;2;SPORT/PE;LONDRINA/PR;Domingo;1;0;0;0,52232519;0,294860994;0,182813816;0,52232519;0,294860994;0,182813816;1;0;0;1;X;2;1;0.522325;0.294861;0.182814
1007;3;BRAGANTINO/SP;AVAI/SC;Domingo;1;0;0;0,591397849;0,23655914;0,172043011;0,591397849;0,23655914;0,172043011;1;0;0;1;X;2;1;0.591398;0.236559;0.172043
1007;4;CRICIUMA/SC;VASCO DA GAMA/RJ;Domingo;0;0;1;0,381282496;0,332755633;0,285961872;0,381282496;0,332755633;0,285961872;0;0;1;1;X;2;3;0.381282;0.332756;0.285962
1007;5;SAMP CORREA/MA;ITUANO/SP;Domingo;1;0;0;0,398628375;0,305615088;0,295756537;0,398628375;0,305615088;0,295756537;1;0;0;1;X;2;1;0.398628;0.305615;0.295757
1007;6;FLUMINENSE/RJ;CEARA/CE;Domingo;1;0;0;0,552631579;0,268421053;0,178947368;0,552631579;0,268421053;0,178947368;1;0;0;1;X;2;1;0.552632;0.268421;0.178947
1007;7;GOIAS/GO;ATHLETICO/PR;Domingo;1;0;0;0,362574577;0,306433997;0,330991426;0,362574577;0,330991426;0,306433997;1;0;0;1;2;X;1;0.362575;0.330991;0.306434
1007;8;CORITIBA/PR;JUVENTUDE/RS;Domingo;0;1;0;0,481137233;0,284308365;0,234554401;0,481137233;0,284308365;0,234554401;0;1;0;1;X;2;2;0.481137;0.284308;0.234554
1007;9;BOTAFOGO/SP;YPIRANGA/RS;Domingo;1;0;0;0,40925345;0,313713446;0,277033104;0,40925345;0,313713446;0,277033104;1;0;0;1;X;2;1;0.409253;0.313713;0.277033
1007;10;ATLETICO/MG;SAO PAULO/SP;Domingo;0;1;0;0,58412521;0,245947457;0,169927334;0,58412521;0,245947457;0,169927334;0;1;0;1;X;2;2;0.584125;0.245947;0.169927
1007;11;FORTALEZA/CE;PALMEIRAS/SP;Domingo;0;1;0;0,245919881;0,274851632;0,479228487;0,479228487;0,274851632;0,245919881;0;1;0;2;X;1;2;0.479228;0.274852;0.245920
1007;12;SANTOS/SP;ATLETICO/GO;Domingo;1;0;0;0,481137233;0,284308365;0,234554401;0,481137233;0,284308365;0,234554401;1;0;0;1;X;2;1;0.481137;0.284308;0.234554
1007;13;VOLTA REDONDA/RJ;MIRASSOL/SP;Domingo;1;0;0;0,320569902;0,280498664;0,398931434;0,398931434;0,320569902;0,280498664;0;1;0;2;1;X;2;0.398931;0.320570;0.280499
1007;14;CUIABA/MT;BOTAFOGO/RJ;Domingo;1;0;0;0,42081448;0,298642534;0,280542986;0,42081448;0,298642534;0,280542986;1;0;0;1;X;2;1;0.420814;0.298643;0.280543
1008;1;SAO PAULO/SP;FLUMINENSE/RJ;Domingo;0;1;0;0,435474808;0,309046638;0,255478554;0,435474808;0,309046638;0,255478554;0;1;0;1;X;2;2;0.435475;0.309047;0.255479
1008;2;FIGUEIRENSE/SC;BOTAFOGO/SP;Domingo;1;0;0;0,447748513;0,288870008;0,263381478;0,447748513;0,288870008;0,263381478;1;0;0;1;X;2;1;0.447749;0.288870;0.263381
1008;3;CRB/AL;BRUSQUE/SC;Domingo;0;1;0;0,37037037;0,314814815;0,314814815;0,37037037;0,314814815;0,314814815;0;1;0;1;2;X;3;0.370370;0.314815;0.314815
1008;4;ATHLETICO/PR;INTERNACIONAL/RS;Domingo;0;1;0;0,422852701;0,297318305;0,279828993;0,422852701;0,297318305;0,279828993;0;1;0;1;X;2;2;0.422853;0.297318;0.279829
1008;5;SAMP CORREA/MA;VASCO DA GAMA/RJ;Domingo;1;0;0;0,344969199;0,316221766;0,338809035;0,344969199;0,338809035;0,316221766;1;0;0;1;2;X;1;0.344969;0.338809;0.316222
1008;6;YPIRANGA/RS;BOTAFOGO/PB;Domingo;0;0;1;0,416160724;0,308532951;0,275306325;0,416160724;0,308532951;0,275306325;0;0;1;1;X;2;3;0.416161;0.308533;0.275306
1008;7;AVAI/SC;SANTOS/SP;Domingo;1;0;0;0,315682281;0,305498982;0,378818737;0,378818737;0,315682281;0,305498982;0;1;0;2;1;X;2;0.378819;0.315682;0.305499
1008;8;FLAMENGO/RJ;CORITIBA/PR;Domingo;1;0;0;0,675035528;0,19895784;0,126006632;0,675035528;0,19895784;0,126006632;1;0;0;1;X;2;1;0.675036;0.198958;0.126007
1008;9;CEARA/CE;CORINTHIANS/SP;Domingo;1;0;0;0,421052632;0,315789474;0,263157895;0,421052632;0,315789474;0,263157895;1;0;0;1;X;2;1;0.421053;0.315789;0.263158
1008;10;JUVENTUDE/RS;GOIAS/GO;Domingo;0;1;0;0,493062967;0,283884739;0,223052295;0,493062967;0,283884739;0,223052295;0;1;0;1;X;2;2;0.493063;0.283885;0.223052
1008;11;ATLETICO/GO;FORTALEZA/CE;Domingo;0;0;1;0,422852701;0,297318305;0,279828993;0,422852701;0,297318305;0,279828993;0;0;1;1;X;2;3;0.422853;0.297318;0.279829
1008;12;BOTAFOGO/RJ;ATLETICO/MG;Domingo;0;0;1;0,217814215;0,285798652;0,496387133;0,496387133;0,285798652;0,217814215;1;0;0;2;X;1;1;0.496387;0.285799;0.217814
1008;13;AMERICA/MG;BRAGANTINO/SP;Domingo;0;0;1;0,350534539;0,305304276;0,344161184;0,350534539;0,344161184;0,305304276;0;1;0;1;2;X;2;0.350535;0.344161;0.305304
1008;14;REMO/PA;ABC/RN;Domingo;1;0;0;0,446808511;0,29787234;0,255319149;0,446808511;0,29787234;0,255319149;1;0;0;1;X;2;1;0.446809;0.297872;0.255319
1009;1;ATLETICO/MG;CORINTHIANS/SP;Domingo;0;0;1;0,608660368;0,254825807;0,136513825;0,608660368;0,254825807;0,136513825;0;0;1;1;X;2;3;0.608660;0.254826;0.136514
1009;2;CRUZEIRO/MG;BAHIA/BA;Domingo;1;0;0;0,484880083;0,305005214;0,210114703;0,484880083;0,305005214;0,210114703;1;0;0;1;X;2;1;0.484880;0.305005;0.210115
1009;3;SAO PAULO/SP;GOIAS/GO;Domingo;0;1;0;0,634920635;0,238095238;0,126984127;0,634920635;0,238095238;0,126984127;0;1;0;1;X;2;2;0.634921;0.238095;0.126984
1009;4;NAUTICO/PE;LONDRINA/PR;Domingo;0;0;1;0,397985384;0,308117717;0,293896899;0,397985384;0,308117717;0,293896899;0;0;1;1;X;2;3;0.397985;0.308118;0.293897
1009;5;ITUANO/SP;CHAPECOENSE/SC;Domingo;1;0;0;0,452717796;0,297096054;0,25018615;0,452717796;0,297096054;0,25018615;1;0;0;1;X;2;1;0.452718;0.297096;0.250186
1009;6;CRB/AL;NOVORIZONTINO/SP;Domingo;1;0;0;0,395683453;0,316546763;0,287769784;0,395683453;0,316546763;0,287769784;1;0;0;1;X;2;1;0.395683;0.316547;0.287770
1009;7;BOTAFOGO/RJ;ATHLETICO/PR;Domingo;1;0;0;0,413955312;0,29753038;0,288514308;0,413955312;0,29753038;0,288514308;1;0;0;1;X;2;1;0.413955;0.297530;0.288514
1009;8;AVAI/SC;FLAMENGO/RJ;Domingo;0;0;1;0,198659834;0,262120615;0,539219551;0,539219551;0,262120615;0,198659834;1;0;0;2;X;1;1;0.539220;0.262121;0.198660
1009;9;GUARANI/SP;BRUSQUE/SC;Domingo;0;1;0;0,422178988;0,306420233;0,271400778;0,422178988;0,306420233;0,271400778;0;1;0;1;X;2;2;0.422179;0.306420;0.271401
1009;10;FLUMINENSE/RJ;BRAGANTINO/SP;Domingo;1;0;0;0,511449106;0,278288484;0,21026241;0,511449106;0,278288484;0,21026241;1;0;0;1;X;2;1;0.511449;0.278288;0.210262
1009;11;JUVENTUDE/RS;CEARA/CE;Domingo;1;0;0;0,330070846;0,305581719;0,364347434;0,364347434;0,330070846;0,305581719;0;1;0;2;1;X;2;0.364347;0.330071;0.305582
1009;12;PALMEIRAS/SP;INTERNACIONAL/RS;Domingo;1;0;0;0,616825897;0,248353585;0,134820518;0,616825897;0,248353585;0,134820518;1;0;0;1;X;2;1;0.616826;0.248354;0.134821
1009;13;ATLETICO/GO;AMERICA/MG;Domingo;0;0;1;0,497214485;0,277855153;0,224930362;0,497214485;0,277855153;0,224930362;0;0;1;1;X;2;3;0.497214;0.277855;0.224930
1009;14;FORTALEZA/CE;SANTOS/SP;Domingo;0;1;0;0,474820144;0,287769784;0,237410072;0,474820144;0,287769784;0,237410072;0;1;0;1;X;2;2;0.474820;0.287770;0.237410
1010;1;CORINTHIANS/SP;BOTAFOGO/RJ;Domingo;1;0;0;0,528196982;0,271644162;0,200158856;0,528196982;0,271644162;0,200158856;1;0;0;1;X;2;1;0.528197;0.271644;0.200159
1010;2;GOIAS/GO;CORITIBA/PR;Domingo;1;0;0;0,382716049;0,308641975;0,308641975;0,382716049;0,308641975;0,308641975;1;0;0;1;2;X;1;0.382716;0.308642;0.308642
1010;3;CEARA/CE;PALMEIRAS/SP;Domingo;0;0;1;0,276878049;0,285268293;0,437853659;0,437853659;0,285268293;0,276878049;1;0;0;2;X;1;1;0.437854;0.285268;0.276878
1010;4;CONFIANCA/SE;ALTOS/PI;Domingo;1;0;0;0,419790105;0,322338831;0,257871064;0,419790105;0,322338831;0,257871064;1;0;0;1;X;2;1;0.419790;0.322339;0.257871
1010;5;PONTE PRETA/SP;OPERARIO/PR;Domingo;1;0;0;0,48657188;0,287519747;0,225908373;0,48657188;0,287519747;0,225908373;1;0;0;1;X;2;1;0.486572;0.287520;0.225908
1010;6;CSA/AL;ITUANO/SP;Domingo;0;0;1;0,438812181;0,325326272;0,235861547;0,438812181;0,325326272;0,235861547;0;0;1;1;X;2;3;0.438812;0.325326;0.235862
1010;7;BOTAFOGO/SP;VOLTA REDONDA/RJ;Domingo;1;0;0;0,425648855;0,311450382;0,262900763;0,425648855;0,311450382;0,262900763;1;0;0;1;X;2;1;0.425649;0.311450;0.262901
1010;8;INTERNACIONAL/RS;ATLETICO/MG;Domingo;1;0;0;0,330991426;0,306433997;0,362574577;0,362574577;0,330991426;0,306433997;0;1;0;2;1;X;2;0.362575;0.330991;0.306434
1010;9;ATHLETICO/PR;SAO PAULO/SP;Domingo;1;0;0;0,378818737;0,305498982;0,315682281;0,378818737;0,315682281;0,305498982;1;0;0;1;2;X;1;0.378819;0.315682;0.305499
1010;10;VASCO DA GAMA/RJ;CHAPECOENSE/SC;Domingo;0;1;0;0,562844398;0,289950144;0,147205458;0,562844398;0,289950144;0,147205458;0;1;0;1;X;2;2;0.562844;0.289950;0.147205
1010;11;AMERICA/MG;AVAI/SC;Domingo;1;0;0;0,539219551;0,262120615;0,198659834;0,539219551;0,262120615;0,198659834;1;0;0;1;X;2;1;0.539220;0.262121;0.198660
1010;12;CUIABA/MT;FORTALEZA/CE;Domingo;0;0;1;0,391244331;0,309209229;0,299546441;0,391244331;0,309209229;0,299546441;0;0;1;1;X;2;3;0.391244;0.309209;0.299546
1010;13;BRAGANTINO/SP;JUVENTUDE/RS;Domingo;1;0;0;0,604340486;0,249688043;0,145971471;0,604340486;0,249688043;0,145971471;1;0;0;1;X;2;1;0.604340;0.249688;0.145971
1010;14;FIGUEIRENSE/SC;SAO JOSE/RS;Domingo;1;0;0;0,406068719;0,319053994;0,274877287;0,406068719;0,319053994;0,274877287;1;0;0;1;X;2;1;0.406069;0.319054;0.274877
1011;1;SAO PAULO/SP;FLAMENGO/RJ;Domingo;0;0;1;0,288135593;0,279661017;0,43220339;0,43220339;0,288135593;0,279661017;1;0;0;2;1;X;1;0.432203;0.288136;0.279661
1011;2;BOTAFOGO/RJ;CEARA/CE;Domingo;0;1;0;0,422852701;0,297318305;0,279828993;0,422852701;0,297318305;0,279828993;0;1;0;1;X;2;2;0.422853;0.297318;0.279829
1011;3;JUVENTUDE/RS;AMERICA/MG;Domingo;0;0;1;0,396166134;0,306709265;0,297124601;0,396166134;0,306709265;0,297124601;0;0;1;1;X;2;3;0.396166;0.306709;0.297125
1011;4;BAHIA/BA;CSA/AL;Domingo;1;0;0;0,560747664;0,280373832;0,158878505;0,560747664;0,280373832;0,158878505;1;0;0;1;X;2;1;0.560748;0.280374;0.158879
