Concurso;Jogo;Gols_Home;Mandante;Visitante;Gols_Away;Mando;[1];[x];[2];Odds 1;Odds X;Odds 2;Home_Last5_Home;Away_Last5_Away;P(1);P(X);P(2);Resultado;Form_Diff_Last5;Is_Home;Home_Fav;Market_Signal;Market_vs_Form;Prob_Gap;Market_Pmax;Market_Entropy;Odds_Ratio_1_2;Log_Odds_Ratio_1_2;Home_Prob_Gap
1225;1;1.0;VASCO DA GAMA/RJ;CORINTHIANS/SP;2.0;Mandante;0;0;1;2.42;3.05;3.55;0.0;0.0;0.40401873169275543;0.3205656821955633;0.27541558611168115;2;0.0;1;1;1;0.0;0.08345304949719212;0.40401873169275543;1.085998378570036;0.6816901408450704;-0.38318006331872945;0.08345304949719212
1225;2;0.0;EVERTON;ARSENAL;1.0;Mandante;0;0;1;6.5;4.2;1.6;0.0;0.0;0.15128320576316975;0.23412877082395317;0.6145880234128771;2;0.0;1;0;-1;-0.0;0.38045925258892394;0.6145880234128771;0.9248248983352652;4.0625;1.4017985476558559;0.38045925258892394
1225;3;2.0;JUVENTUS;ROMA;1.0;Mandante;1;0;0;2.06;3.45;4.5;0.0;0.0;0.48664660522851233;0.29057739326687987;0.22277600150460786;1;0.0;1;1;1;0.0;0.19606921196163246;0.48664660522851233;1.0441294105906125;0.4577777777777778;-0.7813714139747844;0.19606921196163246
1225;4;2.0;REAL MADRID;SEVILLA;0.0;Mandante;1;0;0;1.23;7.6;14.5;0.0;0.0;0.8021370911976009;0.12981955554908542;0.06804335325331373;1;0.0;1;1;1;0.0;0.6723175356485155;0.8021370911976009;0.6247666686065121;0.08482758620689655;-2.4671344800422026;0.6723175356485155
1225;5;0.0;GIRONA;ATLETICO MADRID;3.0;Mandante;0;0;1;5.1;3.95;1.75;0.0;0.0;0.1921072743694852;0.24803724032515803;0.5598554853053568;2;0.0;1;0;-1;-0.0;0.3118182449801987;0.5598554853053568;0.987486351680199;2.914285714285714;1.0696247517948574;0.3118182449801987
1225;6;1.0;AUXERRE;MONACO;2.0;Mandante;0;0;1;7.7;5.35;1.39;0.0;0.0;0.1253318052734918;0.18038409357119384;0.6942841011553145;2;0.0;1;0;-1;-0.0;0.5139000075841207;0.6942841011553145;0.8225520152815042;5.539568345323741;1.7119165817170379;0.5139000075841207
1225;7;0.0;SASSUOLO;TORINO;1.0;Mandante;0;0;1;2.42;3.1;3.3;0.0;0.0;0.397775876817793;0.3105218135158255;0.2917023096663815;2;0.0;1;1;1;0.0;0.0872540633019675;0.397775876817793;1.0892354010016314;0.7333333333333334;-0.31015492830383945;0.0872540633019675
1225;8;0.0;VILLARREAL;BARCELONA;2.0;Mandante;0;0;1;4.1;4.5;1.8;0.0;0.0;0.23872679045092837;0.21750663129973472;0.5437665782493368;2;0.0;1;0;-1;-0.0;0.30503978779840846;0.5437665782493368;1.0050544863106996;2.2777777777777777;0.8232003088081431;0.30503978779840846
1225;9;2.0;ASTON VILLA;MANCHESTER UNITED;1.0;Mandante;1;0;0;2.12;3.75;3.7;0.0;0.0;0.4676598469783275;0.2643837001584145;0.2679564528632579;1;0.0;1;1;1;0.0;0.1997033941150696;0.4676598469783275;1.0600320355896637;0.572972972972973;-0.5569167309662576;0.1997033941150696
1225;10;5.0;FIORENTINA;UDINESE;1.0;Mandante;1;0;0;2.15;3.3;3.9;0.0;0.0;0.4539682539682539;0.29576719576719573;0.2502645502645503;1;0.0;1;1;1;0.0;0.15820105820105818;0.4539682539682539;1.0654855516457218;0.5512820512820513;-0.5955087109960292;0.15820105820105818
1225;11;4.0;ELCHE FC;RAYO VALLECANO;0.0;Mandante;1;0;0;2.58;3.05;3.25;0.0;0.0;0.37882406894311427;0.3204479009420443;0.3007280301148415;1;0.0;1;1;1;0.0;0.058376168001069983;0.37882406894311427;1.0937387945858434;0.7938461538461539;-0.23086559740812004;0.058376168001069983
1225;12;0.0;GENOA;ATALANTA BERGAMAS;1.0;Mandante;0;0;1;3.95;3.3;2.11;0.0;0.0;0.24576016941674753;0.2941674755139857;0.46007235506926675;2;0.0;1;0;-1;-0.0;0.16590487955528105;0.46007235506926675;1.06203177516821;1.8720379146919433;0.6270276314250555;0.16590487955528105
1225;13;4.0;REAL BETIS;GETAFE;0.0;Mandante;1;0;0;1.79;3.45;5.7;0.0;0.0;0.5455907445170418;0.2830746181697116;0.17133463731324647;1;0.0;1;1;1;0.0;0.26251612634733024;0.5455907445170418;0.9900764235367561;0.3140350877192982;-1.158250554987841;0.26251612634733024
1225;14;3.0;LYON;SAINT C COLLONGES;0.0;Mandante;1;0;0;1.03;35.0;150.0;0.0;0.0;0.9649759675032855;0.028397864186525255;0.006626168310189228;1;0.0;1;1;1;0.0;0.9365781033167603;0.9649759675032855;0.16878241783032416;0.006866666666666667;-4.9810764918547115;0.9365781033167603
1224;1;1.0;CORINTHIANS/SP;CRUZEIRO/MG;2.0;Mandante;0;0;1;3.2;3.05;2.6;0.0;0.0;0.304882737408689;0.3198769703960016;0.3752402921953095;2;0.0;1;0;-1;-0.0;0.05536332179930792;0.3752402921953095;1.094556344318756;1.2307692307692308;0.20763936477824455;0.05536332179930792
1224;2;2.0;ARSENAL;WOLVES;1.0;Mandante;1;0;0;1.14;7.0;21.0;0.0;0.0;0.8215962441314554;0.13380281690140844;0.04460093896713615;1;0.0;1;1;1;0.0;0.687793427230047;0.8215962441314554;0.5692870764572988;0.054285714285714284;-2.9134941753170187;0.687793427230047
1224;3;2.0;ATALANTA BERGAMAS;CAGLIARI CALCIO;1.0;Mandante;1;0;0;1.3;4.75;10.0;0.0;0.0;0.712410948631421;0.19497562804649418;0.09261342332208475;1;0.0;1;1;1;0.0;0.5174353205849268;0.712410948631421;0.780697782539732;0.13;-2.0402208285265546;0.5174353205849268
1224;4;0.0;GETAFE;ESPANYOL;1.0;Mandante;0;0;1;2.45;2.87;3.2;0.0;0.0;0.3817837916484796;0.3259129928706533;0.29230321548086724;2;0.0;1;1;1;0.0;0.0558707987778263;0.3817837916484796;1.0925313910047658;0.765625;-0.26706278524904525;0.0558707987778263
1224;5;0.0;CRYSTAL PALACE;MANCHESTER CITY;3.0;Mandante;0;0;1;3.9;3.6;1.85;0.0;0.0;0.23858140784524448;0.25846319183234817;0.5029554003224072;2;0.0;1;0;-1;-0.0;0.24449220849005898;0.5029554003224072;1.0372570327713184;2.108108108108108;0.7457909140453672;0.24449220849005898
1224;6;3.0;NOTTINGHAM FOREST;TOTTENHAM;0.0;Mandante;1;0;0;2.5;3.3;2.7;0.0;0.0;0.37264742785445426;0.2823086574654956;0.3450439146800502;1;0.0;1;1;1;0.0;0.02760351317440407;0.37264742785445426;1.092055321727852;0.9259259259259258;-0.07696104113612844;0.02760351317440407
1224;7;2.0;WEST HAM;ASTON VILLA;3.0;Mandante;0;0;1;3.5;3.5;2.0;0.0;0.0;0.26666666666666666;0.26666666666666666;0.4666666666666667;2;0.0;1;0;-1;-0.0;0.2;0.4666666666666667;1.0606018056124555;1.75;0.5596157879354227;0.2
1224;8;1.0;FIORENTINA;VERONA;2.0;Mandante;0;0;1;1.83;3.3;4.5;0.0;0.0;0.5098887515451174;0.2827564894932015;0.20735475896168107;2;0.0;1;1;1;0.0;0.2271322620519159;0.5098887515451174;1.0268475902886314;0.4066666666666667;-0.8997614299229445;0.2271322620519159
1224;9;1.0;UDINESE;NAPOLI;0.0;Mandante;1;0;0;4.2;3.4;1.9;0.0;0.0;0.22493036211699163;0.27785515320334264;0.4972144846796657;1;0.0;1;0;-1;-0.0;0.21935933147632308;0.4972144846796657;1.0388453423307067;2.210526315789474;0.7932306391169279;0.21935933147632308
1224;10;2.0;CELTA DE VIGO;ATHLETIC BILBAO;0.0;Mandante;1;0;0;2.55;3.1;2.75;0.0;0.0;0.36365575343926626;0.2991361842806867;0.33720806228004685;1;0.0;1;1;1;0.0;0.02644769115921941;0.36365575343926626;1.0954332615366988;0.9272727272727272;-0.07550755250814517;0.02644769115921941
1224;11;1.0;GENOA;INTER DE MILAO;2.0;Mandante;0;0;1;6.5;4.1;1.53;0.0;0.0;0.1463329289913222;0.23199122888868154;0.6216758421199963;2;0.0;1;0;-1;-0.0;0.38968461323131476;0.6216758421199963;0.9156903153838207;4.248366013071895;1.4465344414972474;0.38968461323131476
1224;12;1.0;FLUMINENSE/RJ;VASCO DA GAMA/RJ;0.0;Mandante;1;0;0;1.67;3.9;5.8;0.0;0.0;0.5827043458100416;0.24951698910327422;0.16777866508668438;1;0.0;1;1;1;0.0;0.33318735670676736;0.5827043458100416;0.9605941027264565;0.28793103448275864;-1.2450342911237098;0.33318735670676736
1224;13;0.0;BOLOGNA;JUVENTUS;1.0;Mandante;0;0;1;2.8;3.25;2.55;0.0;0.0;0.3378860462745897;0.2911018244827234;0.37101212924268673;2;0.0;1;0;-1;-0.0;0.03312608296809705;0.37101212924268673;1.0937318086276147;1.0980392156862746;0.09352605801082355;0.03312608296809705
1224;14;1.0;DEPORTIVO ALAVES;REAL MADRID;2.0;Mandante;0;0;1;5.5;3.9;1.55;0.0;0.0;0.167823431426985;0.23667406996113272;0.5955024986118822;2;0.0;1;0;-1;-0.0;0.3588284286507495;0.5955024986118822;0.9492812043514449;3.5483870967741935;1.26649316130727;0.3588284286507495
1223;1;3.0;MIRASSOL/SP;FLAMENGO/RJ;3.0;Mandante;0;1;0;1.28;5.25;10.0;0.0;0.0;0.7289641766176062;0.17772840877534016;0.0933074146070536;X;0.0;1;1;1;0.0;0.551235767842266;0.7289641766176062;0.7587852635220933;0.128;-2.05572501506252;0.551235767842266
1223;2;1.0;BRIGHTON;WEST HAM;1.0;Mandante;0;1;0;1.53;4.33;5.75;0.0;0.0;0.6174990513369328;0.21819250543776147;0.1643084432253056;X;0.0;1;1;1;0.0;0.39930654589917136;0.6174990513369328;0.9265965934637175;0.26608695652173914;-1.323932119404915;0.39930654589917136
1223;3;5.0;ATLETICO/MG;VASCO DA GAMA/RJ;0.0;Mandante;1;0;0;1.65;3.75;5.25;0.0;0.0;0.5700325732899023;0.250814332247557;0.17915309446254069;1;0.0;1;1;1;0.0;0.3192182410423453;0.5700325732899023;0.9753367114076059;0.3142857142857143;-1.157452788691043;0.3192182410423453
1223;4;4.0;BOTAFOGO/RJ;FORTALEZA/CE;2.0;Mandante;1;0;0;2.0;3.6;3.6;0.0;0.0;0.47368421052631576;0.2631578947368421;0.2631578947368421;1;0.0;1;1;1;0.0;0.21052631578947367;0.47368421052631576;1.0565758044102838;0.5555555555555556;-0.587786664902119;0.21052631578947367
1223;5;1.0;CEARA/CE;PALMEIRAS/SP;3.0;Mandante;0;0;1;2.35;3.25;3.1;0.0;0.0;0.4030403040304031;0.29142914291429145;0.3055305530553056;2;0.0;1;1;1;0.0;0.09750975097509751;0.4030403040304031;1.087839525734621;0.7580645161290323;-0.27698678333503296;0.09750975097509751
1223;6;1.0;CORINTHIANS/SP;JUVENTUDE/RS;1.0;Mandante;0;1;0;1.55;3.9;6.5;0.0;0.0;0.6112852664576801;0.24294670846394983;0.1457680250783699;X;0.0;1;1;1;0.0;0.3683385579937303;0.6112852664576801;0.9253290760658307;0.23846153846153847;-1.4335472459704361;0.3683385579937303
1223;7;2.0;FLUMINENSE/RJ;BAHIA/BA;0.0;Mandante;1;0;0;1.72;3.6;5.0;0.0;0.0;0.5489143693583801;0.2622590875823372;0.18882654305928276;1;0.0;1;1;1;0.0;0.28665528177604294;0.5489143693583801;0.9950192694043394;0.344;-1.0671136216087387;0.28665528177604294
1223;8;3.0;INTERNACIONAL/RS;BRAGANTINO/SP;1.0;Mandante;1;0;0;1.72;3.6;5.0;0.0;0.0;0.5489143693583801;0.2622590875823372;0.18882654305928276;1;0.0;1;1;1;0.0;0.28665528177604294;0.5489143693583801;0.9950192694043394;0.344;-1.0671136216087387;0.28665528177604294
1223;9;1.0;VALENCIA CLUB;SEVILLA;1.0;Mandante;0;1;0;2.15;3.4;3.4;0.0;0.0;0.44155844155844154;0.2792207792207792;0.2792207792207792;X;0.0;1;1;1;0.0;0.16233766233766234;0.44155844155844154;1.0733829017537484;0.6323529411764706;-0.4583075894825443;0.16233766233766234
1223;10;3.0;SANTOS/SP;CRUZEIRO/MG;0.0;Mandante;1;0;0;1.42;4.2;8.0;0.0;0.0;0.659806770874244;0.22307752729557773;0.1171157018301783;1;0.0;1;1;1;0.0;0.43672924357866627;0.659806770874244;0.8601875276913726;0.1775;-1.7287846700666667;0.43672924357866627
1223;11;0.0;SPORT/PE;GREMIO/RS;4.0;Mandante;0;0;1;4.75;3.8;1.75;0.0;0.0;0.20143884892086333;0.2517985611510791;0.5467625899280576;2;0.0;1;0;-1;-0.0;0.29496402877697847;0.5467625899280576;1.0001239885350346;2.7142857142857144;0.9985288301111273;0.29496402877697847
1223;12;1.0;VITORIA/BA;SAO PAULO/SP;0.0;Mandante;1;0;0;1.9;3.25;4.5;0.0;0.0;0.49829642248722317;0.29131175468483816;0.21039182282793867;1;0.0;1;1;1;0.0;0.206984667802385;0.49829642248722317;1.0343414025574136;0.4222222222222222;-0.8622235106038793;0.206984667802385
1223;13;1.0;FULHAM;CRYSTAL PALACE;2.0;Mandante;0;0;1;2.6;3.3;2.75;0.0;0.0;0.3658536585365854;0.2882483370288249;0.34589800443458985;2;0.0;1;1;1;0.0;0.019955654101995568;0.3658536585365854;1.0936446812238552;0.9454545454545454;-0.056089466651043585;0.019955654101995568
1223;14;1.0;ESPANYOL;RAYO VALLECANO;0.0;Mandante;1;0;0;2.25;3.4;3.2;0.0;0.0;0.42285270112708895;0.27982899339292655;0.29731830547998445;1;0.0;1;1;1;0.0;0.1255343956471045;0.42285270112708895;1.080979075961084;0.703125;-0.3522205935893521;0.1255343956471045
1222;1;0.0;PALMEIRAS/SP;FLAMENGO/RJ;1.0;Mandante;0;0;1;3.5;2.87;2.35;0.0;0.0;0.2696236183013852;0.32880929061144537;0.4015670910871695;2;0.0;1;0;-1;-0.0;0.07275780047572411;0.4015670910871695;1.0855124832501608;1.4893617021276595;0.39834764033930037;0.07275780047572411
1222;2;2.0;VITORIA/BA;MIRASSOL/SP;0.0;Mandante;1;0;0;2.4;3.2;3.1;0.0;0.0;0.39616613418530355;0.2971246006389776;0.30670926517571884;1;0.0;1;1;1;0.0;0.08945686900958472;0.39616613418530355;1.0898961829389082;0.7741935483870968;-0.25593337413720063;0.08945686900958472
1222;3;1.0;TOTTENHAM;FULHAM;2.0;Mandante;0;0;1;2.2;3.3;3.25;0.0;0.0;0.42669584245076586;0.2844638949671772;0.2888402625820569;2;0.0;1;1;1;0.0;0.13785557986870894;0.42669584245076586;1.079728803890797;0.676923076923077;-0.3901976359773759;0.13785557986870894
1222;4;1.0;CEARA/CE;CRUZEIRO/MG;1.0;Mandante;0;1;0;2.9;3.3;2.4;0.0;0.0;0.3239263803680982;0.2846625766871166;0.3914110429447853;X;0.0;1;0;-1;-0.0;0.06748466257668712;0.3914110429447853;1.0899493460683758;1.2083333333333333;0.18924199963852834;0.06748466257668712
1222;5;1.0;CRYSTAL PALACE;MANCHESTER UNITED;2.0;Mandante;0;0;1;2.25;3.4;3.2;0.0;0.0;0.42285270112708895;0.27982899339292655;0.29731830547998445;2;0.0;1;1;1;0.0;0.1255343956471045;0.42285270112708895;1.080979075961084;0.703125;-0.3522205935893521;0.1255343956471045
1222;6;2.0;REAL SOCIEDAD;VILLARREAL;3.0;Mandante;0;0;1;2.8;3.4;2.45;0.0;0.0;0.3371104815864023;0.2776203966005666;0.38526912181303113;2;0.0;1;0;-1;-0.0;0.04815864022662886;0.38526912181303113;1.0898007111823305;1.1428571428571428;0.13353139262452257;0.04815864022662886
1222;7;1.0;ASTON VILLA;WOLVES;0.0;Mandante;1;0;0;1.5;4.33;6.25;0.0;0.0;0.6303499679729809;0.21836603971350377;0.15128399231351541;1;0.0;1;1;1;0.0;0.41198392825947716;0.6303499679729809;0.9088703390730781;0.24;-1.4271163556401458;0.41198392825947716
1222;8;0.0;NOTTINGHAM FOREST;BRIGHTON;2.0;Mandante;0;0;1;2.7;3.3;2.62;0.0;0.0;0.3510353227771011;0.28721071863581;0.36175395858708886;2;0.0;1;0;-1;-0.0;0.010718635809987775;0.36175395858708886;1.0936225620435274;1.0305343511450382;0.030077455237277954;0.010718635809987775
1222;9;0.0;WEST HAM;LIVERPOOL;2.0;Mandante;0;0;1;4.1;4.2;1.72;0.0;0.0;0.22936245872491748;0.22390144780289561;0.546736093472187;2;0.0;1;0;-1;-0.0;0.31737363474726954;0.546736093472187;1.002917972428249;2.383720930232558;0.8686626828849003;0.31737363474726954
1222;10;2.0;CORINTHIANS/SP;BOTAFOGO/RJ;2.0;Mandante;0;1;0;2.5;3.2;2.9;0.0;0.0;0.3783122706889523;0.29555646147574394;0.32613126783530366;X;0.0;1;1;1;0.0;0.05218100285364863;0.3783122706889523;1.0934008070267016;0.8620689655172414;-0.14842000511827322;0.05218100285364863
1222;11;0.0;SEVILLA;REAL BETIS;2.0;Mandante;0;0;1;3.0;3.25;2.4;0.0;0.0;0.3151515151515151;0.2909090909090909;0.393939393939394;2;0.0;1;0;-1;-0.0;0.07878787878787885;0.393939393939394;1.0900818712761602;1.25;0.22314355131420976;0.07878787878787885
1222;12;1.0;CHELSEA;ARSENAL;1.0;Mandante;0;1;0;3.4;3.25;2.25;0.0;0.0;0.2811148486304661;0.2940893801057184;0.4247957712638154;X;0.0;1;0;-1;-0.0;0.130706391158097;0.4247957712638154;1.080347636629167;1.511111111111111;0.4128452154057869;0.130706391158097
1222;13;1.0;FORTALEZA/CE;ATLETICO/MG;0.0;Mandante;1;0;0;2.35;3.1;3.3;0.0;0.0;0.4048278591214879;0.3068856351404828;0.2882865057380293;1;0.0;1;1;1;0.0;0.0979422239810051;0.4048278591214879;1.0871719335207748;0.7121212121212122;-0.3395071403163669;0.0979422239810051
1222;14;1.0;GIRONA;REAL MADRID;1.0;Mandante;0;1;0;6.0;5.0;1.45;0.0;0.0;0.15778019586507072;0.18933623503808486;0.6528835690968444;X;0.0;1;0;-1;-0.0;0.4635473340587596;0.6528835690968444;0.8848097264427391;4.137931034482759;1.4201959127955721;0.4635473340587596
1221;1;3.0;FLAMENGO/RJ;BRAGANTINO/SP;0.0;Mandante;1;0;0;1.3;5.0;11.0;0.0;0.0;0.7255936675461742;0.18865435356200533;0.0857519788918206;1;0.0;1;1;1;0.0;0.5369393139841688;0.7255936675461742;0.7580224256226259;0.11818181818181818;-2.1355310083308794;0.5369393139841688
1221;2;0.0;PALMEIRAS/SP;FLUMINENSE/RJ;0.0;Mandante;0;1;0;1.55;3.8;6.25;0.0;0.0;0.6039031212256055;0.24632890471044436;0.14976797406395018;X;0.0;1;1;1;0.0;0.3575742165151612;0.6039031212256055;0.934061442672739;0.248;-1.3943265328171548;0.3575742165151612
1221;3;2.0;SAO PAULO/SP;JUVENTUDE/RS;1.0;Mandante;1;0;0;1.53;3.7;7.0;0.0;0.0;0.6127132076364411;0.25336519126587964;0.13392160109767925;1;0.0;1;1;1;0.0;0.35934801637056146;0.6127132076364411;0.9172431237369818;0.21857142857142858;-1.520642413650969;0.35934801637056146
1221;4;1.0;AMAZONAS/AM;CORITIBA/PR;2.0;Mandante;0;0;1;3.6;3.2;2.1;0.0;0.0;0.26046511627906976;0.2930232558139535;0.44651162790697674;2;0.0;1;0;-1;-0.0;0.15348837209302324;0.44651162790697674;1.070104963826513;1.7142857142857142;0.5389965007326869;0.15348837209302324
1221;5;2.0;ATHLETIC CLUB/MG;PAYSANDU/PA;1.0;Mandante;1;0;0;1.5;4.1;6.25;0.0;0.0;0.6227217496962333;0.22782503037667073;0.14945321992709598;1;0.0;1;1;1;0.0;0.39489671931956255;0.6227217496962333;0.9160256738007536;0.24;-1.4271163556401458;0.39489671931956255
1221;6;1.0;ATHLETICO/PR;AMERICA/MG;0.0;Mandante;1;0;0;1.45;4.0;7.5;0.0;0.0;0.6427423674343867;0.2329941081949652;0.1242635243706481;1;0.0;1;1;1;0.0;0.40974825923942154;0.6427423674343867;0.8826447602093864;0.19333333333333333;-1.6433394641097818;0.40974825923942154
1221;7;0.0;BOTAFOGO/SP;AVAI/SC;0.0;Mandante;0;1;0;1.66;3.6;5.25;0.0;0.0;0.5626507100116103;0.2594444940609092;0.17790479592748057;X;0.0;1;1;1;0.0;0.3032062159507011;0.5626507100116103;0.9807778943618826;0.3161904761904762;-1.1514104742350806;0.3032062159507011
1221;8;1.0;CHAPECOENSE/SC;ATLETICO/GO;0.0;Mandante;1;0;0;1.33;4.75;10.0;0.0;0.0;0.7077140835102618;0.1981599433828733;0.09412597310686482;1;0.0;1;1;1;0.0;0.5095541401273884;0.7077140835102618;0.7878562270419089;0.133;-2.017406150760383;0.5095541401273884
1221;9;1.0;CUIABA/MT;CRICIUMA/SC;0.0;Mandante;1;0;0;3.4;3.0;2.25;0.0;0.0;0.27439024390243905;0.31097560975609756;0.4146341463414634;1;0.0;1;0;-1;-0.0;0.10365853658536583;0.4146341463414634;1.083101529893831;1.511111111111111;0.4128452154057869;0.10365853658536583
1221;10;3.0;NOVORIZONTINO/SP;CRB/AL;0.0;Mandante;1;0;0;2.2;3.25;3.4;0.0;0.0;0.43029595015576316;0.29127725856697817;0.27842679127725856;1;0.0;1;1;1;0.0;0.139018691588785;0.43029595015576316;1.0781419623301314;0.6470588235294118;-0.4353180712578455;0.139018691588785
1221;11;2.0;OPERARIO/PR;FERROVIARIA/SP;1.0;Mandante;1;0;0;2.62;3.1;2.75;0.0;0.0;0.357412376320644;0.3020711051484153;0.3405165185309409;1;0.0;1;1;1;0.0;0.016895857789703095;0.357412376320644;1.0961718588173874;0.9527272727272728;-0.04842659390547441;0.016895857789703095
1221;12;3.0;REMO/PA;GOIAS/GO;1.0;Mandante;1;0;0;2.3;3.25;3.1;0.0;0.0;0.40822528363047;0.28889789303079416;0.3028768233387358;1;0.0;1;1;1;0.0;0.10534846029173422;0.40822528363047;1.086227953718408;0.7419354838709676;-0.2984929885559967;0.10534846029173422
1221;13;1.0;SPORT/PE;VITORIA/BA;3.0;Mandante;0;0;1;3.4;3.3;2.2;0.0;0.0;0.2796610169491525;0.288135593220339;0.43220338983050843;2;0.0;1;0;-1;-0.0;0.14406779661016944;0.43220338983050843;1.0774294157005464;1.5454545454545452;0.4353180712578454;0.14406779661016944
1221;14;3.0;CRUZEIRO/MG;CORINTHIANS/SP;0.0;Mandante;1;0;0;1.8;3.5;4.75;0.0;0.0;0.5281969817315331;0.27164416203335984;0.20015885623510724;1;0.0;1;1;1;0.0;0.25655281969817323;0.5281969817315331;1.0131486621901513;0.37894736842105264;-0.9703579531444309;0.25655281969817323
1220;1;1.0;SANTOS/SP;PALMEIRAS/SP;0.0;Mandante;1;0;0;3.2;3.4;2.25;0.0;0.0;0.29731830547998445;0.27982899339292655;0.42285270112708895;1;0.0;1;0;-1;-0.0;0.1255343956471045;0.42285270112708895;1.0809790759610838;1.4222222222222223;0.35222059358935215;0.1255343956471045
1220;2;1.0;VOLTA REDONDA/RJ;CHAPECOENSE/SC;1.0;Mandante;0;1;0;6.0;3.75;1.6;0.0;0.0;0.15748031496062992;0.25196850393700787;0.5905511811023622;X;0.0;1;0;-1;-0.0;0.3385826771653543;0.5905511811023622;0.9494642291680846;3.75;1.3217558399823195;0.3385826771653543
1220;3;1.0;SPORT/PE;FLAMENGO/RJ;5.0;Mandante;0;0;1;9.0;5.0;1.36;0.0;0.0;0.10618363522798252;0.19113054341036856;0.702685821361649;2;0.0;1;0;-1;-0.0;0.5115552779512804;0.702685821361649;0.8023478732313752;6.617647058823529;1.8897398775882588;0.5115552779512804
1220;4;3.0;BOSNIA HERZEGOVIN;ROMENIA;1.0;Mandante;1;0;0;2.6;3.2;2.87;0.0;0.0;0.36786028999439235;0.2988864856204438;0.3332532243851638;1;0.0;1;1;1;0.0;0.03460706560922855;0.36786028999439235;1.0950382731037882;0.9059233449477352;-0.09880058474409338;0.03460706560922855
1220;5;4.0;SUICA;SUECIA;1.0;Mandante;1;0;0;1.53;4.2;6.0;0.0;0.0;0.6175562417291575;0.22496691662990734;0.15747684164093514;1;0.0;1;1;1;0.0;0.39258932509925015;0.6175562417291575;0.9243513068567171;0.255;-1.3664917338237108;0.39258932509925015
1220;6;3.0;GRECIA;ESCOCIA/SCT;2.0;Mandante;1;0;0;2.2;3.3;3.4;0.0;0.0;0.43220338983050843;0.288135593220339;0.2796610169491525;1;0.0;1;1;1;0.0;0.14406779661016944;0.43220338983050843;1.0774294157005464;0.6470588235294118;-0.4353180712578455;0.14406779661016944
1220;7;2.0;HUNGRIA;IRLANDA;3.0;Mandante;0;0;1;1.83;3.7;4.0;0.0;0.0;0.5122702571735143;0.253366100169603;0.2343636426568828;2;0.0;1;1;1;0.0;0.2589041570039113;0.5122702571735143;1.030544256568434;0.4575;-0.781978394266561;0.2589041570039113
1220;8;1.0;FERROVIARIA/SP;ATHLETICO/PR;2.0;Mandante;0;0;1;4.2;3.3;1.9;0.0;0.0;0.2230522945570971;0.2838847385272145;0.4930629669156883;2;0.0;1;0;-1;-0.0;0.20917822838847377;0.4930629669156883;1.0407741504600434;2.210526315789474;0.7932306391169279;0.20917822838847377
1220;9;1.0;GOIAS/GO;NOVORIZONTINO/SP;0.0;Mandante;1;0;0;2.1;3.1;3.8;0.0;0.0;0.4484202512371526;0.30376855728968405;0.2478111914731633;1;0.0;1;1;1;0.0;0.14465169394746857;0.4484202512371526;1.067299403357443;0.5526315789473685;-0.5930637220029626;0.14465169394746857
1220;10;0.0;ALBANIA;INGLATERRA;2.0;Mandante;0;0;1;8.0;4.5;1.4;0.0;0.0;0.11775700934579439;0.20934579439252335;0.6728971962616822;2;0.0;1;0;-1;-0.0;0.4635514018691589;0.6728971962616822;0.8458427979805425;5.714285714285714;1.742969305058623;0.4635514018691589
1220;11;2.0;SERVIA/SER;LETONIA;1.0;Mandante;1;0;0;1.2;6.0;15.0;0.0;0.0;0.78125;0.15625;0.0625;1;0.0;1;1;1;0.0;0.625;0.78125;0.65619279201862;0.08;-2.5257286443082556;0.625
1220;12;1.0;ITALIA;NORUEGA;4.0;Mandante;0;0;1;2.0;3.7;3.4;0.0;0.0;0.4697535474234503;0.25392083644510827;0.2763256161314414;2;0.0;1;1;1;0.0;0.19342793129200891;0.4697535474234503;1.0583817194490461;0.5882352941176471;-0.5306282510621704;0.19342793129200891
1220;13;2.0;BRAGANTINO/SP;ATLETICO/MG;0.0;Mandante;1;0;0;2.15;3.1;3.8;0.0;0.0;0.4426075521322562;0.3069697538981777;0.250422693969566;1;0.0;1;1;1;0.0;0.1356377982340785;0.4426075521322562;1.0700265854147235;0.5657894736842105;-0.5695332245927687;0.1356377982340785
1220;14;2.0;UCRANIA;ISLANDIA;0.0;Mandante;1;0;0;1.7;3.6;5.0;0.0;0.0;0.5518087063151441;0.26057633353770693;0.187614960147149;1;0.0;1;1;1;0.0;0.2912323727774372;0.5518087063151441;0.9924665517429112;0.33999999999999997;-1.07880966137193;0.2912323727774372
1219;1;2.0;MIRASSOL/SP;PALMEIRAS/SP;1.0;Mandante;1;0;0;4.0;3.4;1.95;0.0;0.0;0.2365322868355333;0.2782732786300392;0.48519443453442734;1;0.0;1;0;-1;-0.0;0.20692115590438814;0.48519443453442734;1.0478506717786318;2.0512820512820515;0.7184649885442354;0.20692115590438814
1219;2;2.0;SPORT/PE;ATLETICO/MG;4.0;Mandante;0;0;1;4.0;3.2;2.0;0.0;0.0;0.23529411764705882;0.29411764705882354;0.47058823529411764;2;0.0;1;0;-1;-0.0;0.1764705882352941;0.47058823529411764;1.0551016181686423;2.0;0.6931471805599453;0.1764705882352941
